sign	date	prediction
sagitario	2020-06-15	 Has valorado bien un riesgo que debes de correr para seguir adelante con una idea o un proyecto que es muy interesante de cara al futuro. Toda la información que reúnes te vendrá bien. Sigue así y conseguirás avanzar y sentirte con mucha seguridad.
capricornio	2020-06-15	 No acabas de ver claro lo que quiere una persona de ti porque a veces te dice una cosa y luego actúa de la manera contraria. Debes seguir observando sin tomar ninguna decisión todavía, ya que esa actitud te está generando dudas y nerviosismo.  
acuario	2020-06-15	 Te enteras de algo que no te hace mucha gracia y que incluso puede ponerte triste o de mal humor porque es algo en contra de tus ideas o de tus intereses. Procura valorarlo en su justa medida y sobre todo, no dejar que te afecte tanto.
piscis	2020-06-15	 No te agobies por un resultado negativo de algo que esperabas fuese al contrario. Esa respuesta que estás buscando tardará en llegar, así que debes moderar tu ansiedad, procura relajarte. Algo de deporte te vendría muy bien mentalmente.
aries	2020-06-16	 Un buen libro te ayudará hoy a verlo todo con mucha más tranquilidad y te dará un espacio para pensar y analizar. Ese remanso de paz que buscas lo vas a encontrar ahí y debes aprovecharlo al máximo. No dejes que nadie te estropee el momento ni te robe tu tiempo.
tauro	2020-06-16	 Has de dejar de lado esa obsesión por hacer algo en el hogar de una manera siempre igual, porque quizá a alguien no le guste mucho y se sienta cohibido o cohibida por tu presión. Míralo con cuidado para que la convivencia funcione de una manera más fácil.
geminis	2020-06-16	 Hoy vas a tener un día especialmente agradable en el que recibirás muchos mensajes de apoyo y hay gente que te demuestra su cariño. No dejes que nada te quite esa sonrisa que hoy vas a llevar puesta, porque te la mereces y hoy te lo hacen saber.
cancer	2020-06-16	 No olvides una cita o algo importante que debas llevar contigo, ya que ese despiste te puede traer alguna consecuencia que no te apetecerá para nada o molestias inesperadas. Pon atención a lo que haces, es importante que controles lo que sucede a tu alrededor.
leo	2020-06-16	 A veces dejas escapar cierta ironía y hoy debes de tener cuidado con eso, porque en ocasiones te excedes en tus comentarios sobre los demás. Vigila para que nadie se pueda sentir ofendido por lo que dices. No te hará ningún daño callar lo que piensas.
virgo	2020-06-16	 Esperas una noticia con algo de ansiedad y eso no te hace ningún bien porque estás, quizá, dándole demasiada importancia a algo que realmente no es fundamental para nada. Procura poner cierta perspectiva en lo que haces y verás que todo debe medirse.
libra	2020-06-16	 Cuida algo más tu alimentación, y a pesar de que es muy posible que tengas muchas tentaciones delante de ti debes de darte cuenta lo importante que es eso para ti ahora mismo. Ponte a ello sin flaquear. Tu organismo es lo más importante ahora.
escorpio	2020-06-16	 No dejas que nadie entre en ese secreto que tienes y que no te apetece compartir de momento con nadie. Eso es acertado porque has de pensar mucho cómo lo vas a enfocar y la discreción es importante. Más adelante lo podrás hablar en voz alta.
sagitario	2020-06-16	 Hay ciertos planes de futuro que has retrasado con tu pareja por algunas circunstancias sobrevenidas, pero ya es hora de que vuelvas a retomarlos, aunque eso sí, con ciertas cautelas y prevenciones. Si vas con paso firme, pero lento, lo conseguirás.
capricornio	2020-06-16	 No debes obsesionarte con la salud, porque estás en un momento, si no inmejorable, sí muy normal y sin ningún tipo de problema como probablemente ya has comprobado. Deja de darle vueltas y empieza a pensar en otras cosas más agradables.  
acuario	2020-06-16	 Hoy te deberás armar de paciencia si tienes niños cerca o tienes relación con la enseñanza porque quizá alguien te va a pedir explicaciones o pueda surgir un situación tensa o complicada. Respira hondo y procura empatizar toso lo que puedas.
piscis	2020-06-16	 Seguramente ahora tienes más responsabilidades que hace un tiempo y quizá no lo lleves demasiado bien o sientas alguna clase de presión. Es una sensación que vas a poder controlar en poco tiempo. Calma, cuanto más objetividad apliques, mejor.  
aries	2020-06-17	 No debes inquietarte por una noticia que quizá leas o veas en las redes sociales y que no tiene demasiado de verdad. En cualquier caso, antes de hacer nada, consulta con quien de verdad sabe esa información. Es fundamental que vayas con pies de plomo.
tauro	2020-06-17	 Dale las gracias a una persona que ha tenido el detalle de compartir una parte de su vida privada contigo y más si está relacionada con el trabajo o forma parte de tu equipo. Es algo muy de agradecer la confianza que ha depositado en ti. Estarás feliz.  
geminis	2020-06-17	 Vas a tener que contestar a alguien que te hará algunas preguntas incómodas, pero de las que no vas a poder escapar y menos si está relacionadas con el trabajo. Muestra sinceridad pero no ingenuidad. No te dejes pillar por alguien que no lo merece.
cancer	2020-06-17	 Focalizarte hoy en algo que te interesa mucho quizá en una cuestión de aprendizaje, o en una opción de trabajo, es muy importante. No te distraigas con otras cosas que ahora son secundarias. Si te centras bien, conseguirás avanzar mucho.
leo	2020-06-17	 Es normal que alguien te pida consejo ya que quizá haces gala de tener mucha información o conocimientos sobre alguna materia especial. Hoy sabrás darlo de una manera muy generosa y solidaria. La gente que te aprecia te lo va a hacer saber.
virgo	2020-06-17	 Será un día más relajado que ayer en todos los aspectos e incluso te vas a permitir el lujo de tomarte un tiempo libre para cuidar de tu aspecto físico o cambiar tu imagen y seguro que darte algún capricho. Todo eso va a favorecer que tu ánimo mejore.
libra	2020-06-17	 Empezarás a planear algo para dentro de un tiempo y quizá tenga mucho que ver con darle una sorpresa a tu pareja porque sabes que ha pasado una mala racha y ahora quieres celebrar que todo va mejor. Eso será algo que te unirá más a ella.
escorpio	2020-06-17	 Lees una información o ves algo que te da una idea muy interesante para reinventarte de alguna manera. Es cierto que has tenido una racha algo complicada, pero ahora ves muchas posibilidades abiertas. Hay una, desde luego, que pasa por la tecnología.
sagitario	2020-06-17	 No debes dejarte arrastrar por lo que ves y por lo que hace la mayoría, porque eso es un error. Aplica tu propio criterio y busca información fiable y no creas cualquier cosa que veas en las redes. No todo es verdad y debes protegerte de lo negativo.
capricornio	2020-06-17	 Hoy querrás aprovechar la jornada para dejar terminados ciertos asuntos o ciertos trabajos que ya toca dar fin y que además alguien necesita. Te sentirás muy bien haciéndolo y cerrando todo eso. Además, después tendrás una recompensa.  
acuario	2020-06-17	 Ya ves el final de un proceso que se te ha hecho bastante cuesta arriba y hoy estarás mucho más en calma con todo e incluso con muy buen ánimo para sonreír y hacer sonreír a los más cercanos. Ese talante te va a ayudar a mirar todo con ojos nuevos.
piscis	2020-06-17	 No debes de arrojar la toalla si ves que hay algo que hoy no sale como querías o al menos no tan rápidamente. Busca el equilibrio dentro de ti, descansa un rato, airéate y vuelve a comenzar con confianza en lo que estás haciendo porque merecerá la pena.  
aries	2020-06-18	 Alguien te va a poner hoy de muy buen humor porque te contará algo muy divertido y que además es una circunstancia que te va a favorecer bastante en lo profesional. Lo cierto es que te sentirás bien y estarás con buena disposición para todo.
tauro	2020-06-18	 Estarás un poco a la que salta hoy, probablemente porque una persona con la que tienes que solucionar un asunto no se comporta como esperas o muestra antipatía o pocas ganas de colaborar. Relájate, ante todo y no subas el tono, porque eso no ayudará.
geminis	2020-06-18	 Debes de tener tranquilidad en lo económico, porque desaparecen algunas preocupaciones que te hacían temer por tu trabajo o por un negocio en el que las cosas van a mejorar bastante más de lo que crees. Todo irá poco a poco, pero cuesta arriba.  
cancer	2020-06-18	 Busca ahora la conversación o la compañía, aunque sea virtual o a distancia de una persona que te tiene mucho aprecio y que en este momento te echa de menos porque por alguna razón te has alejado. Es bueno para ti ese acercamiento ahora.
leo	2020-06-18	 Vas a tener que tomar decisiones que afectan a varias personas o a un colectivo determinado y lo cierto es que lo harás con todo acierto ya que hoy estará muy inspirado tu lado de liderazgo. Te seguirán sin debatir lo que digas porque ven que es muy razonable.
virgo	2020-06-18	 Discutir por dinero es algo que tendrás que evitar hoy así que si ves que alguien cercano o tu pareja va por ese camino, evita la conversación ya que solo te traería disgustos y no te convienen ahora ya que te afectarían mucho emocionalmente.
libra	2020-06-18	 Si has ido aplazando una consulta médica por varias causas o simplemente por pereza, ha llegado ya el momento de actuar de otra manera y de acercarte a quien te puede dar una opinión experta y seria. Es lo más inteligente que puedes hacer ahora.
escorpio	2020-06-18	 Estás con algo menos de animación o energía hoy y es porque algo que te hacía mucha ilusión no va a suceder y eso te entristece bastante. Pero no es cuestión de dejarse llevar por lo negativo. No lo hagas, al contrario, piensa que luego será mejor.
sagitario	2020-06-18	 Serás hoy capaz de hacer muy buenos contactos o potenciar ciertas relaciones que pueden abrirte puertas profesionales muy interesantes. Es cuestión de seguir trabajando en esa línea. Hazlo con las mayores habilidades sociales que puedas.
capricornio	2020-06-18	 No debes caer en la tentación de pensar que ya está todo hecho y que hagas lo que hagas no puedes cambiar las cosas, eso no es cierto y lo más interesante es que está en tu mano realizar ese cambio. Debes plantearte cuál es el primer paso a dar.
acuario	2020-06-18	 Te interesa analizar esos cambios que ha habido en tu vida, porque parte de ellos han llegado para quedarse y no vas a poder dar marcha atrás en una serie de actitudes que es mejor asumir. No creas que son negativas, porque algunas te favorecen.
piscis	2020-06-18	 Has actuado con un amigo de hace tiempo de una forma completamente honesta y eso te hace dormir con mucha más tranquilidad ya que así te sientes mejor. No dudes en que has hecho lo correcto, a pesar de que hayas podido perder un negocio.  
aries	2020-06-19	 Ya puedes mirar hacia otro lado para encontrar eso que tanto ansías, porque en el mismo de siempre no lo vas a hallar. Si se trata de algo afectivo o de una aventura de cualquier tipo, puedes tener hoy una revelación. Mira con detenimiento las redes sociales.
tauro	2020-06-19	 Consideras importante que alguien escuche hoy lo que tienes que decir y estarás en lo cierto porque serán unas palabras sabias y acompañadas de mucho cariño o mucha empatía por alguien a quien quieres. Tu corazón se alegra de lograr esa comunicación.
geminis	2020-06-19	 Esas tensiones que has pasado y que te estaban afectando emocionalmente comienzan a pasar poco a poco y ya te sientes mucho mejor incluso mentalmente. Dominarás la ansiedad hoy con facilidad y empezarás a hacer ciertos planes muy apetecibles.
cancer	2020-06-19	 No es jornada muy adecuada para discutir con la pareja porque quieres hacer algo que te apetece mucho y a ella no. Intenta ceder en tu postura y comprender a la otra parte, porque ese el camino más adecuado. De lo contrario, habrá bastantes nubarrones.  
leo	2020-06-19	 Quizá hoy andes algo más en calma, pero no te conviene que sea tanto que pases de todo y te dejes llevar a un terreno en el que empieces a ponerte triste porque echas de menos a alguien que ya no está. Debes mirar al frente y seguir caminando hacia tus metas.
virgo	2020-06-19	 Has demostrado que puedes hacer frente a situaciones muy complicadas y que sabes salir muy bien de ellas. Eso será hoy algo que puedes exhibir delante de una persona con poder que te interesa profesionalmente. Pon en valor todo eso que has hecho.
libra	2020-06-19	 No te dejes llevar por el “postureo” ni las apariencias porque eso puede resultar engañoso para ti y más si se trata de las redes sociales y los contactos que haces en ellas. Si buscas algo más serio, analiza bien todo y no te lances a lo primero que veas.
escorpio	2020-06-19	 Si alguien quiere sonsacarte cierta información de una persona, no te dejes engañar porque es alguien que necesita saber eso para unos fines poco claros. En cualquier caso actúa con mucha habilidad. Si no puedes evadir respuestas, que sean ambiguas.
sagitario	2020-06-19	 No hay que descartar que vivas una situación amorosa que no anda por muy buen camino y eso se debe a una falta de sinceridad en las intenciones por ambas partes. Acláralo cuanto antes para sentirte mejor porque de lo contrario, las cosas se enredarán más.
capricornio	2020-06-19	 No debes obsesionarte tanto con esa idea que no puedes quitarte de la cabeza. Quizá no es el momento de hacer esa escapada o de empezar el proyecto ya que no tienes todo lo necesario que hace falta, empezando por el tema financiero. Cuidado.
acuario	2020-06-19	 Algunos asuntos laborales te tienen en ascuas porque no ves que se terminen de cerrar y alguien te está dando largas. Mientras llega el momento, procura distraerte con algo que te aporte conocimiento. Cualquier curso te vendrá muy bien.
piscis	2020-06-19	 Descubrirás que alguien en quien confiabas tiene negocios que desconocías o que te ha ocultado alguna información valiosa en ese terreno. Quizá tu ingenuidad te haya jugado una mala pasada. Ojo con volver a poner tu confianza en esa persona.
aries	2020-06-20	 En el fin de semana buscarás un lugar seguro afectivamente para sentirte con comodidad, con total confianza y buenas vibraciones y procurar no pensar en nada que te traiga alguna clase de tensión o de recuerdo negativo. Es una buena opción y lo conseguirás.
tauro	2020-06-20	 Si tienes niños cerca, eso es lo que hoy te va a interesar más, ya que te van a dar muchas alegrías y buenos momentos, incluso si resulta algo cansado estar con ellos o incluso pesado. Pero su inocencia va a ser como un bálsamo para tus emociones.
geminis	2020-06-20	 No pongas en tela de juicio a una persona de la familia que realmente lleva razón si protesta por algo que has dicho o hecho y que no ha sido demasiado agradable. Es cierto que estáis en lados distintos de la vida y que pensáis muy diferente, pero eso no debe ser un problema.
cancer	2020-06-20	 El sol entra hoy en tu signo y te trae la sensación de plenitud que estabas buscando. La renovación interior que supone te llevará a pensar que todo es posible y que lo mejor está por venir. Aprovecha toda esa energía positiva para mirar con optimismo tu presente.
leo	2020-06-20	 Probablemente tu grupo más cercano o en el que te encuentras más a gusto va a estar hoy muy cerca de ti y te va a facilitar algo que te interesa o que te conviene mucho. La comunicación va a estar asegurada y va a ser muy interesante y fructífera.
virgo	2020-06-20	 Vas a poder ejercer de maestro o maestra, de enseñante para ampliar los conocimientos de alguien en una materia que conoces muy bien y que te gustará hacer llegar a otra persona. Disfrutarás con ello porque en el fondo crees en la transmisión de los conocimientos.
libra	2020-06-20	 Hoy tendrás el día muy libre, muy tranquilo y despejado para hacer lo que te apetezca de verdad y eso es algo que te va a reconfortar. No tener que rendir cuentas ni dar ninguna clase de explicación te va a sentar muy bien, tu mente se aclarará.
escorpio	2020-06-20	 Todo lo harás mejor hoy si no pones pegas a esas peticiones de la familia que a veces te resultan algo pesadas, pero que sabes son imprescindibles para que la convivencia vaya por buen camino. Cede y colabora en todo lo que puedas, es lo mejor.  
sagitario	2020-06-20	 No desaproveches ninguna oportunidad que se presente hoy de pasarlo bien, de distraerte y de olvidar la monotonía o lo que ahora no te hace demasiado feliz. Si estás en un proceso de cambio de vida radical, lo mejor es que hoy te des un respiro.
capricornio	2020-06-20	 Tienes la vista puesta en las vacaciones y es verdad que te son muy necesarias y que en ellas vas a poder recuperar parte de tu tranquilidad mental y de tu equilibrio. Un buen sitio es la naturaleza, allí te reencontrarás con tu interior.
acuario	2020-06-20	 A pesar de lo que creas y que se te está haciendo muy largo un proceso, vas a empezar a ver muy pronto resultados positivos de algo en la que has invertido mucho tiempo. Pero es fundamental que no te impacientes, no debes de rendirte en ningún momento.
piscis	2020-06-20	 No vas a desaprovechar una situación que se te presentará de improviso y de la que puedes sacar algún rendimiento de cualquier tipo, pero sobre todo económico. Estarás muy hábil para ver las posibilidades de un negocio que te conviene bastante.  
aries	2020-06-21	 No sabrás qué cara poner ante un comentario ciertamente desafortunado de alguien, quizá un compañero del trabajo o de un grupo en el que compartes algún deporte u otra afición. Le contestarás como debes, pero controla tus modales, cuanto más calma, mejor.  
tauro	2020-06-21	 Hay una corriente positiva que te permitirá hoy sentirte a gusto, con tranquilidad y paz con todo lo que te rodea y eso lo vas a valorar mucho, en todo lo que vale. Un largo paseo, o una actividad en la que nadie intervenga y disfrutes de tu individualidad te vendrá bien.  
geminis	2020-06-21	 Procura no caer en la trampa de alguien que quiere que hagas algo fuera de tu horario de trabajo y más en un día festivo. Deberás recordarle el respeto por la vida privada y que no todo vale a cualquier hora. Cuanto más claro se lo digas, mucho mejor.
cancer	2020-06-21	 La luna nueva entra hoy en tu signo, lo que supone que junto con el sol en él, toda una serie de sensaciones quizá algo contrapuestas y misteriosas. La noche será un lugar especial en el que encontrarás muchas respuestas y mucha inspiración.  
leo	2020-06-21	 Quizá ha llegado ya el momento de volver a pensar en dejar que tu corazón se abra a nuevas posibilidades. Si despliegas tus encantos puede que caiga en tus redes alguien muy interesante que no te esperas. Aunque sea solo una aventura, te conviene.
virgo	2020-06-21	 Aunque sea através de la tecnología, porque estén lejos o por otras causas, te encontrarás con amigos de toda la vida que te proporcionarán muy buenos ratos y sorpresas agradables. Te rodearán de afecto y aunque hay cosas que ya no compartes, otras muchas sí.
libra	2020-06-21	 Te vas a centrar hoy en alguna visita familiar o en recuperar el tiempo perdido con una persona que estaba lejos o con la que aún no habías podido hablar por varias circunstancias. Has echado mucho de menos su compañía, pero ahora te vas a resarcir.
escorpio	2020-06-21	 Debes buscar hoy un espacio grande, amplio, sea donde sea, para poder respirar a gusto y estar a tus anchas, sin que nadie te moleste y haciendo lo que más te apetezca, ya sea hacer deporte, caminar o sentarse a leer un buen libro. Todo eso te sentará de maravilla.
sagitario	2020-06-21	 La casualidad se alía contigo para que encuentres algo que estabas buscando y que te hacía mucha falta porque su falta te impedía libertad de movimientos. Si alguien te hace una oferta, tómatela muy en serio porque es una buena solución.  
capricornio	2020-06-21	 Lo relativo a la pareja va a suponer hoy cierta carga emocional de la que no vas a poder escapar tan fácilmente como crees. Puede que haya algún problema de convivencia o entendimiento que será un poco complicado de solucionar. Paciencia.
acuario	2020-06-21	 Si te empeñas hoy en ir a algún sitio y a tu pareja o a tu familia no le apetece, lo mejor es que cedas y abandones ese capricho. Al fin y al cabo, puedes hacerlo en otro momento y no es necesario que obligues a nadie y causes un enfado.
piscis	2020-06-21	 Obstinarse no es inteligente, así que es mejor que aceptes una negativa en un tema algo caprichoso y no insistas hasta que veas que todo va fluyendo sin presiones de ninguna clase. Debes de evaluar qué parte te interesa más de una relación para que sea gratificante.
aries	2020-06-22	 En mucha ocasiones crees que no entiendes a los demás y es cierto que vas por un camino diferente o que tus ideas y creencias nada tienen que ver con las de los otros. Pero eso no significa nada negativo. Simplemente, tienes tu propia perspectiva de las cosas.
tauro	2020-06-22	 No vayas a decirle a nadie lo que tiene que hacer porque eso no es procedente y además pueden ponerte mala cara y llevarán razón. La prudencia en todos los sentidos es lo que te conviene más en este momento. Por la noche lo pensarás y te darás cuenta de ello.
geminis	2020-06-22	 Encontrarás raro un asunto que nadie te ha explicado todavía y del que tienes muchas sospechas de algo que no te convence demasiado. No debes mirar para oro lado, pero tampoco implicarte. El tiempo será el que ponga las cosas en su sitio.
cancer	2020-06-22	 Esperas que algo o alguien te eche una mano en un tema laboral en el que tienes puestas muchas esperanzas. Es cierto que será algo complicado, pero no debes rendirte de ninguna de las maneras. Debes confiar en tus posibilidades y mostrarlas.
leo	2020-06-22	 Todo el trabajo que está sin hacer, deberás acabarlo cuanto antes si quieres recuperar cierto grado de tranquilidad y de armonía en tu interior. No te quejes más y  ponte de inmediato a finalizar la tarea. Ver solo lo negativo no te va a ayudar.
virgo	2020-06-22	 Debes imponer ciertas normas para que todo funcione mejor y no tengas que ponerte de mal humor cuando ves que las cosas no fluyen como tu quisieras. No se trata de hacerlo con brusquedad, ten empatía para organizar lo que debes tener bajo control.
libra	2020-06-22	 Esperas hoy una solución a un asunto legal o de documentos que no te está resultando fácil y que además está siendo muy costoso y que te produce enfado y frustración. Pero das un paso adelante y por pequeño que sea, verás una luz al final del túnel.
escorpio	2020-06-22	 No es el mejor día para ponerse de parte de nadie que no tengas claro que está de tu lado. Hay cierto juego que no acabas de captar porque los intereses están en varios frentes. Observa todo con detenimiento y no te decantes por nada ni por nadie.
sagitario	2020-06-22	 Tendrás una magnífica noticia en relación con un tema que esperabas sobre vacaciones, ya que al final vas a poder hacer lo que te habías propuesto y sin ningún tipo de problema. Eso te dará un auténtico chute de energía y bienestar.
capricornio	2020-06-22	 Celebrarás de alguna manera algo muy bueno que le sucede a una persona muy querida y que forma parte de tu círculo más cercano. Es algo que esperaba hace tiempo y que por fin le llega ahora. Todo lo que compartas con ella te beneficia
acuario	2020-06-22	 No derroches hoy ni un ápice de energía, porque vas a necesitarla dentro de poco para resolver ciertos temas pendientes que necesitarán de toda tu fuerza. Pero si la buscas, la encontrarás en tu interior. Rendirse no es una opción, y lo sabes.
piscis	2020-06-22	 Das un paso al frente y te decides a hablar de un asunto que llevas callando mucho tiempo y que te afecta en lo profundo de tu espíritu. Ese avance será fundamental para encontrarte mejor. Ya nada te impedirá mirar hacia delante de otra manera.
aries	2020-06-23	 No contribuyas hoy a hacer más complicada una situación que ya lo es de por sí. Al contrario, utiliza todas tus armas emocionales para dar apoyo o para mediar en una circunstancia tensa o desagradable. Además, te darás cuenta de que pueden salir cosas buenas de ella.
tauro	2020-06-23	 Sabrás muy bien lo que te conviene si te hacen una oferta de cualquier tipo, probablemente relacionada con algo material que quieres vender. Además, vas a estar muy hábil con las negociaciones. Conseguirás tu objetivo, incluso si cedes una parte.
geminis	2020-06-23	 Aprovecha todo lo que puedas una situación que ahora está a tu favor y que puede durar algo menos de lo que esperabas. Pero no te preocupes porque lo que pierdas por un lado lo ganarás por otro. Un amigo te advierte de un peligro, hazle caso.  
cancer	2020-06-23	 El entusiasmo exagerado por algo que ahora te es más fácil hacer no te conviene demasiado. Debes moderar más esos ímpetus que pueden volverse en tu contra y devenir en una situación insostenible. Ojo. Camina con mucha precaución.
leo	2020-06-23	 Esa información o esas palabras que buscas en las redes sociales no son del todo verdaderas y no debes dejarte llevar por ellas sin ton ni son. Si quieres saber algo cierto, pregunta a un experto o profesional, porque de lo contrario puedes caer en un error grave.
virgo	2020-06-23	 No será hoy tu mejor día porque quizá sientas cierta apatía, pocas ganas de hacer cosas o de seguir haciendo las obligaciones cotidianas. Este bajón es normal, porque has tenido muchas tensiones. Pasará pronto, así que no te preocupes por ello.  
libra	2020-06-23	 Una persona te comunica algo que no esperabas y que no te sienta demasiado bien. Pero debes no hacer demasiada tragedia de una situación que es reversible. Empieza a pensar en tus estrategias para salir del bache, está en tu mano hacerlo.  
escorpio	2020-06-23	 Encontrarás un momento de mucha empatía y de bienestar con amigos o compañeros de trabajo con los que has pasado una situación especial. Ahora reinará el optimismo y un ambiente muy agradable. Todo eso te va a poner de buen humor.  
sagitario	2020-06-23	 Tu lado más generoso funcionará hoy muy bien y eso te llevará a implicarte en alguna acción solidaria porque ves que alguien necesita mucho ese apoyo. No te van a faltar energías para esa labor y saldrá a relucir tu lado más optimista.
capricornio	2020-06-23	 No discutas con alguien que tiene poder o que puede decidir sobre tus funciones o tu trabajo. No te conduciría a nada bueno y además te supondría seguir dándole vueltas cuando acabes. Piénsalo y verás que lo mejor es plantearse otra estrategia.
acuario	2020-06-23	 Está bien que le des rienda suelta a tu imaginación y que eso te lleve a la parte más creativa que hay en ti. Pero debes vigilar que eso no se convierta en algo perjudicial y en un exceso de irrealidad. Cuanto más pongas los pies en el suelo, mejor funcionará todo.
piscis	2020-06-23	 Alguien querrá saber de ti y te buscará por las redes sociales o a través de un conocido. Puede que sea una oportunidad estupenda de dejar la rutina y de abrirte a otros círculos sociales muy interesantes. Prueba cosas nuevas que le sienten bien a tu cuerpo, como el yoga.
aries	2020-06-24	 Vas a encontrar fuerza en tu interior para tomar una decisión que no es trascendental, pero que puede significar mucho bienestar en tu vida. Tendrá mucho que ver con tu estilo de vida o con la alimentación. Cuanto antes te decidas a dar el paso, mejor.
tauro	2020-06-24	 No todo gira en torno a ti hoy, así que debes dejar de lado ciertos rasgos de egoísmo y prestarle atención a alguien cercano o a los hijos que van a necesitar más apoyo o tiempo de implicación. Eso que te parece ahora complicado, luego te gustará.
geminis	2020-06-24	 Escucha a alguien que te quiere mucho y que hoy te va a dar, quizá no un consejo, pero sí una opinión muy interesante que te hará ver un tema algo peliagudo emocionalmente desde una perspectiva distinta. Te abrirá ventanas que no sospechabas.  
cancer	2020-06-24	 De una manera casual te llegan informaciones que te dan ideas nuevas, que no esperabas, pero que te van a abrir los ojos mucho para seguir en ese camino que te habías propuesto y que ahora está más cerca. Ponte a ello aunque suponga esfuerzo.
leo	2020-06-24	 Organizas un asunto profesional complicado que está trayendo tensiones a un grupo de trabajo porque alguien quiere aprovecharse de la situación. Pero tu método y claridad van a suponer un gran alivio para todos los implicados en el asunto.  
virgo	2020-06-24	 No es necesario que insistas para salirte hoy con la tuya y conseguir algo que te apetece mucho, algo lúdico o divertido que te va a suponer pasar un buen rato. Todo el mundo estará dispuesto a seguirte muy pronto y se entusiasmarán con lo que hagas.
libra	2020-06-24	 Tendrás que dedicar bastante tiempo a temas domésticos que no son lo que más te gusta, pero te verás en la obligación de ponerte manos a la obra si quieres que el orden se extienda a tu alrededor, y eso es algo a lo que tienes mucha tendencia y lo necesitas.
escorpio	2020-06-24	 Piensas que mucha veces hay una especie de justicia que pone las cosas en su sitio y otorga a cada persona lo que se merece. Hoy vivirás una situación en la que esto te parecerá así y será algo bueno y justo, incluso si no se trata de algo enteramente positivo.
sagitario	2020-06-24	 Puede que tengas algo de pereza o aburrimiento con un ejercicio físico o una rutina deportiva que ya no te gusta como antes. Debes buscar alternativas, pero no dejar algo que te aporta tantos beneficios. Si preguntas y buscas, encontrarás algo interesante.
capricornio	2020-06-24	 Hoy estarás con un talante muy diferente sobre el trabajo porque hay cierto cambio en las actitudes que te llevan a no estar demasiado a gusto en él. Esos cambios te favorecen y te animan a seguir buscando otra ocupación que te convenga más.
acuario	2020-06-24	 El tiempo veraniego te va a ayudar hoy a respirar con fuerza y a sentirte con más inspiración y sobre todo con más ganas de actividades físicas, algo que te hace falta para mejorar tu organismo. Es hora también de mejorar y cuidar la imagen.
piscis	2020-06-24	 Es muy probable que se produzca un reencuentro con alguien querido que hace mucho tiempo que no ves y que ahora ya por fin abrazas. Te sentirás muy bien y con el corazón muy reconfortado y feliz. Intentarás ayudarle con un problema que tiene.
aries	2020-06-25	 Si te miras en el espejo y sonríes, aunque te suponga un cierto esfuerzo, todo va a ir mejor. Creer en ti y sacar lo mejor que llevas dentro es la meta que hoy debes proponerte para caminar con tranquilidad. Por la noche, leerás o verás algo que te sorprenderá.
tauro	2020-06-25	 Si crees que tu relación de pareja no es todo lo buena que te gustaría o ves que peligra, quizá ha llegado el momento de buscar alguna clase de apoyo. Analizarla desde fuera puede traerte una visión iluminadora. Así aclararás si te merece la pena seguir o no.
geminis	2020-06-25	 Estás jugando a la ambigüedad con una persona y a veces te dejas querer y otras no y ese juego puede salir alguien dañado, ya que probablemente no entienda de que vas y lo que quieres. Cuidado, los vaivenes sentimentales son peligrosos para todo el mundo.
cancer	2020-06-25	 Sabes que estás confiando demasiado en alguien que realmente no conoces todavía muy bien, pero esa manera de ser tan ingenua que tienes en ocasiones y bien pensada te lleva a no protegerte demasiado. Ve con más calma y son idealizar a nadie.
leo	2020-06-25	 Te empeñas en conseguir un objetivo y lo cierto es que hoy alguien te va a ayudar a ello casi sin proponérselo. Será en el transcurso de una conversación telefónica o con un wasap. Te dará una clave muy valiosa para que puedas seguir una senda nueva.
virgo	2020-06-25	 Un día muy agradable que aprovecharás muy bien y en el que harás cosas interesantes, de esas que te reconfortan mucho, quizá relacionadas con la naturaleza o con la cultura. Lo compartirás con amigos y además descubrir's un buen gesto o una virtud de uno de ellos.
libra	2020-06-25	 Buscarás hoy una manera de pactar y de llegar a un acuerdo con un grupo de trabajo o relacionado con lo político o lo social. Será una labor bastante trabajosa en la que deberá imponerse la comprensión. No debes dejar que suceda nada que estropee lo positivo.
escorpio	2020-06-25	 Das un paso más para mejorar algo que tiene mucho que ver con sentirte mejor físicamente y no te van a faltar fuerzas mentales ni una voluntad férrea para ello. Alguien te apoya y te da ánimos, y dentro de muy poco te vas a sentir mucho mejor.
sagitario	2020-06-25	 No discutas con nadie hoy y si ves algo que no te gusta demasiado o alguien dice palabras huecas o con mala intención, no hagas caso de ellas. Sigue tu camino sin mirar hacia ningún lado. No hace falta que te detengas en lo que te hace infeliz.  
capricornio	2020-06-25	 Tu humor mejora mucho a lo largo de la jornada porque tendrás tiempo para disfrutar de algunas de tus aficiones que habías dejado de lado por circunstancias ajenas a ti. Sonrisas no te van a faltar y hay alguien con mucha fuerza cerca.
acuario	2020-06-25	 No te pongas a prueba en algo relacionado con la resistencia física, ya que puedes correr algún peligro de lesiones o lamentarlo posteriormente. Fijarse metas, sí, pero con prudencia y sin exagerar. Debes regresar a lo que hacías antes pausadamente.
piscis	2020-06-25	 No estaría de más que hoy no le exijas tanto a alguien de la familia que a veces te saca de tus casillas porque no hace lo que crees que debe. Si hablas con esa persona, deja que se abra y muestra comprensión. Al fin y al cabo, le llevas en tu corazón.
