escorpio	2012-06-26	 No sales de una y te metes en otra. Sin darte cuenta estás asumiendo demasiados compromisos que acaparan gran parte de tu día. Tienes que aprender a decir que no y a delegar en otras personas cuando te sientas desbordado. Si no te dosificas, acabarás explotando.
sagitario	2012-06-26	 Las conjunciones de los astros traerán fortuna a los Sagitario, sobre todo, en el terreno laboral. Las ideas brotarán por vuestra mente y estaréis motivados para afrontar retos y proyectos difíciles. Conviene que en el trabajo os guiéis por la profesionalidad de la gente y no por la simpatía.  
capricornio	2012-06-26	 Hoy lo verás todo negro, pero tus compromisos profesionales te obligarán a mostrar a los demás una actitud positiva. Estar en contacto con otras personas hará que a lo largo del día vayas recuperando la alegría. Quizás por la tarde te apetezca estar solo.
acuario	2012-06-26	 No dejes que un asunto que te preocupa, quizás relacionado con la justicia, afecte a tu estado de salud. Debes dejarlo aparcado un tiempo y retomarlo cuando te sientas con más fuerza. Asesórate de un profesional y sé discreto en tu forma de actuar.
piscis	2012-06-26	 Quizá te levantes algo alicaído, pero conforme avance el día te irás sintiendo mejor. Harás bien si dejas las tareas más duras o que requieran una mayor concentración para la tarde. Hoy podrías recibir una visita inesperada que te alegre y te saque de la rutina. Tienes muchas cosas que contarle a esta persona.  
aries	2012-06-27	 Hoy recibirás una invitación para un evento inesperado. No puedes decir que no ya que te viene bien relacionarte con gente distinta. Será un plan un poco frívolo, pero muy divertido. No descuides tu imagen, ya sabes que la primera impresión es la que cuenta.
tauro	2012-06-27	 Contarás con el beneplácito de tu familia para liderar un asunto que afecta a varios miembros. Este tema te ocasionará mucho desgaste, así que prepárate para unas semanas duras. No permitas que el estrés afecte a tu alimentación o no podrás con tu alma.
geminis	2012-06-27	 Hoy déjate guiar por tu intuición ante un asunto que te genera incertidumbre. La llamada sorpresa de un amigo íntimo te subirá la autoestima. Quizá te de alguna noticia positiva relacionada con una boda o un embarazo. Ten cuidado al subir o bajar las escaleras.
cancer	2012-06-27	 Jornada favorable para dejar atrás cualquier hábito perjudicial, aunque es cierto que no debes contar sólo con tu fuerza de voluntad. Busca alguna ayuda médica y pídele a alguien de confianza que te apoye para no pasar por la situación tu solo. En pocas semanas notarás la mejoría.  
leo	2012-06-27	 Hoy estará mejor aspectado lo laboral. Llevas varios proyectos entre manos y todos marchan de forma positiva, aunque a costa de restarle horas al sueño. Antes de embarcarte en un asunto nuevo, piensa bien si podrás compaginarlo con todo. También necesitas tiempo para el ocio.
virgo	2012-06-27	 La situación no es muy buena en el terreno económico. Quizás tengas dificultad para cobrar algún trabajo ya finalizado y ese dinero con el que contabas llegue más tarde. Podrás afrontar los gastos ordinarios, pero te conviene posponer una compra importante que planeabas.  
libra	2012-06-27	 La Luna creciente hoy en este signo te aporta sabiduría para mantenerte al margen de un conflicto entre dos allegados. Se venía venir, pero ninguno lo ha evitado, así que esta vez ni te posiciones, ni des tu opinión. Mejor te irá si por un tiempo te distancias de ambos y sigues tu camino.
escorpio	2012-06-27	 Debes controlar esa tendencia que tienes a poner la puntilla a todo. No te das cuenta, pero siempre intentas imponer tu criterio y llevar todo a tu terreno. Quizás te tropieces con alguien con pocos modales que te ponga los puntos sobre las íes. Admítelo, a veces eres un poco complicado.  
sagitario	2012-06-27	 Momento excelente para las relaciones afectivas, tanto con la pareja como con la familia y los amigos. Tu estado anímico es muy bueno y ello se traduce en tu forma de afrontar el día a día. Hoy solucionarás un contratiempo menor sin ponerte nervioso.
capricornio	2012-06-27	 Quizá te surja un viaje de última hora por motivos profesionales. Si ello te supone cancelar algún plan programado con tu pareja, tendrás que compensarla. Puedes llevarte una grata sorpresa en el sitio más inesperado. Si vas al extranjero, aprovecha para practicar esos idiomas que andan estancados.
acuario	2012-06-27	 No te extrañe que se tropiece en tu camino una persona con una moral conservadora que te intente imponer su forma de entender la vida. Sin perder la paciencia, mantente firme en tus convicciones, pero no pierdas el tiempo explicándole tus valores. No llegaréis a ningún punto común.
piscis	2012-06-27	 En el terreno laboral, te conviene ser cauto y no fiarte de nadie. Puede que vayan a haber cambios y debes velar por tus intereses como hace el resto. Quizás alguien disponga de una información muy valiosa, pero no será fácil conseguirla. Tendrás que “sobornarle” con algo que ansíe.  
aries	2012-06-28	 Hoy te notarás algo descentrado y torpe y podrías sufrir algún tipo de accidente doméstico. Te conviene ser muy cauteloso, sobre todo, con los objetos de cristal. Por lo demás, será una jornada en general tranquila. Debes controlar las salidas de tono y el mal humor.
tauro	2012-06-28	 Algunas diferencias de base pueden acabar en discusión de pareja. Deberás mantener la calma y no decir nada de lo que te puedas arrepentir. No conviene remover trapos sucios porque si no acabaréis tirándoos los trastos a la cabeza. Antes de gritar cuenta hasta tres.
geminis	2012-06-28	 Hoy te despertarás nostálgico y estarás bajo de moral todo el día. Para levantar el ánimo no debes quedarte en casa solo dándole vueltas a los problemas. Queda con amigos o disfruta de una película en el cine, pero nada de dramones. No es nada grave, mañana verás todo de otra manera.
cancer	2012-06-28	 Hoy es un buen día para cerrar determinados asuntos en el banco o en el ayuntamiento. Deberás ser paciente y no enojarte si surge un contratiempo que trastoque tus planes. Jornada favorable para usar el transporte público o la bicicleta. Te dará un “plus” de libertad.
leo	2012-06-28	 Quizás recibas una noticia que te deje en estado de ‘shock’. Necesitarás tiempo para digerirla y adaptarte a la nueva situación. Piensa que no estás solo y que hay mucha gente que te ayudará a afrontar esta etapa. De las adversidades uno sale fortalecido.
virgo	2012-06-28	 No tengas miedo a confesarle a tu pareja algún aspecto de tu pasado que quisieras borrar.  Obviamente, no tienes la obligación de contárselo, pero si lo haces, encontrarás apoyo por su parte, incluso te servirá de terapia. Ella te aprecia tal cual eres y te ha demostrado estar a la altura en numerosas ocasiones.
libra	2012-06-28	 Alguien de tu familia está pasando apuros económicos, pero no se atreve a pedir ayuda. De manera muy sutil, hazle ver que estás ahí para lo que necesite, pero sin presionarle para que no se ofenda. Quizás no recurra a ti, pero le aliviará saber que puede contar contigo.
escorpio	2012-06-28	 Tanta actividad te pasa factura. Tu organismo te manda señales para que bajes un poco el ritmo. Si sigues así te puedes llevar un susto. Debes descansar las horas adecuadas y cortar con tus compromisos en tu tiempo de ocio. Si estás todo el tiempo enganchado al móvil, nunca desconectas.  
sagitario	2012-06-28	 Quizás tengas que solventar algún problema en el trabajo. Necesitarás buena dosis de paciencia. Intenta sacar tu lado más optimista para no perder los nervios. Puede que un compañero necesite tu ayuda. Le echarás un cable, pero igual tendrás que llegar a casa un poco más tarde.
capricornio	2012-06-28	 Eres lo bastante solvente como para permitirte ciertos caprichos de vez en cuando. Unas veces eres muy impulsivo a la hora de comprar y otras das mil vueltas para hacerte con cualquier nimiedad. Hoy harás bien en comprarte cierto artículo que anhelas desde hace tiempo.
acuario	2012-06-28	 Inicias una etapa en el que las ganas de vivir experiencias nuevas te llevan por caminos inexplorados. Analiza si esta necesidad de acercarte a lo desconocido nace de tu fuero interno o responde a las influencias externas. Medita qué te mueve al cambio.
piscis	2012-06-28	 Si tienes por delante un examen importante o una oposición, debes esforzarte al máximo para que, aunque no lo pases, al menos tengas la satisfacción de haberlo intentado. Si no apruebas, no pienses que has gastado energías en balde, eso que tienes adelantado para la próxima vez.  
aries	2012-06-29	 Te has comprometido con la organización de alguna celebración familiar, pero lo estás dejando todo para el final. Luego vendrán las prisas y te arrepentirás de todo el tiempo perdido. Te conviene hacer una lista con todos asuntos que tienes que resolver. Si te esfuerzas, será un éxito.
tauro	2012-06-29	 Etapa favorable para los negocios y el trabajo. Los rumores de cambio se materializarán pronto, pero serán para mejor. Descubrirás la doble cara de una persona cercana. Comprobarás que no era tan maravillosa como imaginabas y entenderás algunas de sus últimas actuaciones.
geminis	2012-06-29	 Quizá se desate una pequeña tormenta en casa con tu pareja. Debes intentar ser conciliador para que la situación no se descontrole. Conviene que hoy cada uno vaya por su lado para evitar suspicacias y malos modos. Busca un momento de calma para suavizar las cosas.
cancer	2012-06-29	 Estás deseando solucionar un malentendido con un amigo, pero no quieres ser tú el que dé el primer paso. No seas orgulloso ya que el motivo que provocó vuestro distanciamiento tampoco era importante. Llámale o si te es más fácil, mándale un e-mail. Tu acercamiento será bien recibido.  
leo	2012-06-29	 La influencia de Venus en los Leo hará que desarrollen una sensibilidad especial para los trabajos manuales. Aprovecha para concluir ciertos trabajos domésticos que tienes pendientes y que requieren pericia y paciencia. Quedarás asombrado con el resultado.
virgo	2012-06-29	 Después de unos días intensos, encaras el fin de semana con ganas de hacer muchos planes. No tendrás tiempo para el descanso, pero tu buen estado emocional impedirá que sucumbas al cansancio. No olvides esa cita con alguien especial.  
libra	2012-06-29	 Descubres un aspecto oscuro que no te agrada de un amigo. Antes de nada, habla con él para asegurarte de que esa información es cierta. Después actúa en consecuencia, aunque recuerda que no debes juzgarle por sus acciones. Cada cual es libre para vivir como quiera.  
escorpio	2012-06-29	 Enseña todo tu potencial físico. Aunque eres muy atractivo, no sacas partido a todos tus encantos. Esta noche arréglate un poco y ponte un traje favorecedor. Todos quedarán impresionados con el cambio. Te sentirás seguro de ti mismo y querrás comerte el mundo.
sagitario	2012-06-29	 Los solteros de este signo no pueden quedarse en casa ya que su magnetismo les hace hoy irresistibles para el resto de los mortales. Si tenéis pareja, jornada óptima para disfrutar de las relaciones íntimas. Habrá mucha complicidad entre vosotros.
capricornio	2012-06-29	 Si vives con tu pareja debes empezar a pensar como una unidad. Evita discutir por algún tema económico o de gastos comunes ya que eso puede destapar otras rencillas latentes de la convivencia. Conviene que os reservéis las peleas para temas más importantes, que también los habrá.  
acuario	2012-06-29	 Esta fase lunar hace que las relaciones afectivas pasen a un segundo plano para los Acuario. Las ganas de brillar socialmente les impiden intimar con otra persona ya que temen ser eclipsados. No obstante, su seguridad les hace atractivos para los demás.
piscis	2012-06-29	 Te conviene cambiar de aire unos días. Organiza un viaje con tu pareja o un grupo reducido de amigos. Elige un destino que no conozcas donde haya muchos lugares para visitar. Te sentirás renovado y agradecerás estar unos días alejado del móvil y de Internet.
aries	2012-06-30	 Te resultará complicado hoy escabullirte de un compromiso que realmente no te apetece nada. Y es que si se trata de la familia política, representa un esfuerzo para ti poner buena cara, porque hay alguien con quien no te entiendes en absoluto y te cuesta fingir.
tauro	2012-06-30	 Acaba el mes que verdaderamente ha sido complicado porque ha habido mucha incertidumbre en tu entorno y eso te ha afectado psicológicamente. Hoy andarás con esa especie de “resaca” mental, un tanto bajo de fuerzas y ánimos. Los amigos te comprenden, habla con ellos.
geminis	2012-06-30	 Las tormentas pasan, lo sabes, pero es cierto que tienes que plantearte que esa manera de ser tuya, que cambia de ideas o de apetencias tan súbitamente, puede ser la que cause los desajustes con la pareja o con otras personas de tu círculo más cercano.
cancer	2012-06-30	 Hoy te interesa ganarte la confianza de alguien y ser más popular en un círculo en el que te ha costado entrar y crees que te va a proporcionar ciertas oportunidades. No será tan fácil como crees porque hay una persona a la que le gusta mucho ser el centro y entrarás en competencia.
leo	2012-06-30	 No te gusta cómo está manejando ciertos asuntos una persona, probablemente un o una ex pareja, relativos a sus bienes o al dinero. Pero no te debes implicar en eso, mientras no te ataña directamente y te perjudique de alguna manera. Míralo todo desde fuera. 
virgo	2012-06-30	 Ser sincero está bien, pero a veces hay ciertas verdades a las que se les da un inmenso valor y sólo sirven para provocar dolor y herir a alguien que se aprecia. Piensa además que no hay una sola verdad, sino muchas, porque cada quien tiene la suya. Es importante para tus relaciones.
libra	2012-06-30	 Lo cierto es que te preocupa bastante tu independencia, el tener que escoger fuera de la protección de la familia. Por un lado lo deseas profundamente, pero por otro te da miedo alejarte de ella. No es el mejor momento de tomar la decisión, vas a tener que esperar.
escorpio	2012-06-30	 Suelta hoy toda la adrenalina que puedas, haz deporte o por lo menos camina bastante, en especial a una hora temprana. No sólo obtendrás un beneficio físico, también mentalmente te servirá para alejar malos humores. Templará tus nervios.
sagitario	2012-06-30	 No estaría de más que, aprovechando el verano, pensases en un viaje hacia tus raíces y puede ser real o espiritual. En cualquier caso te vendrá muy bien porque verás las cosas más claras. Tomar distancia de lo cotidiano es algo que ahora te será muy útil.
capricornio	2012-06-30	 Los planes para salir de noche no son lo que más te suelen gustar. Sin embargo hoy no vas a poder negarte a asistir a una cena veraniega, quizá en casa de un amigo o conocido que va a insistir mucho. Aún así, te mantendrás en segundo plano y te irás pronto a casa.
acuario	2012-06-30	 No le darás hoy demasiada importancia al dinero y eso es un riesgo porque puedes gastar demasiado en una salida de ocio o en unas vacaciones que están por encima de tus posibilidades. En este momento, ese afán de vivir tan al límite económicamente, no es nada recomendable.
piscis	2012-06-30	 Cambiar costumbres no es tan malo y siempre es momento de hacerlo. Aunque no sea lo más habitual en ti, harías bien en mirar el correo o los mensajes que alguien te va a mandar hoy. En ellos hay alguna información que te puede suponer una alegría. Habrás buenas noticias.
aries	2012-07-01	 No dejes que esa necesidad tan tuya de tomar la iniciativa se imponga al buen juicio en lo afectivo. Aunque creas que debas ser tu quien domine, medita antes de actuar. Ahora tienes que tener claro que esa relación va por cauces distintos a los que te gustaría. Déjate llevar, no te perjudicará.
tauro	2012-07-01	 Debes entender que si un amigo no te cuenta toda la verdad de lo que le está pasando no es por falta de confianza en ti, sino para proteger la intimidad de otras personas. No insistas en preguntarle una y otra vez, porque al final se va a poner nervioso.
geminis	2012-07-01	 Hoy trabajarás mucho en tu interior para superar esa limitación que puede que sea cierta, pero que no es tan rara ni tan imposible de solucionar. Hablar con alguien de ella no es la única solución. Los consejos están bien, pero debes decidir por ti mismo.
cancer	2012-07-01	 Una persona con quien has compartido estudios y diversiones, se va de tu lado quizá por mucho tiempo. Pero no es cuestión de ponerse triste porque sabes que debe seguir su camino y no es el mismo que el tuyo. La tecnología hará que esa separación no lo sea tanto.
leo	2012-07-01	 Regresas a un lugar que siempre te ha gustado mucho y que te ayuda a sentirte mejor. Claro que no es lo mismo y que el paso del tiempo hace las cosas diferentes, pero eso no quiere decir que te pongas nostálgico. El pasado no siempre fue mejor y además, tu sabes vivir el presente.
virgo	2012-07-01	 Por mucho que le adviertas sobre una persona que no te acaba de parecer trigo limpio, tu pareja no se va a dejar convencer. En esta ocasión, lo mejor es tomar distancia y dejar que los hechos le demuestren que tenías razón, y no insistir una y otra vez.
libra	2012-07-01	 Creerás que estás de mala racha hoy y que nada sale a tu gusto, pero la cosa no es tan exagerada como piensas, porque al final, tus padres o tus amigos van a dejar que hagas lo que quieras, aunque con reticencias. Te librarás de colaborar en un asunto doméstico.
escorpio	2012-07-01	 No pongas tantas pegas ni rompas la baraja si se trata de iniciar un viaje con amigos porque lo importante es la colaboración y conseguir una convivencia en armonía y divertirse. Al fin y al cabo, los necesitas porque unos nos necesitamos a los otros.
sagitario	2012-07-01	 La dinámica de una relación afectiva que no hace demasiado tiempo que ha comenzado no te está gustando demasiado. Andas un poco perdido, no entiendes las reacciones ni porqué a veces te coge el teléfono y a veces no. Pero tu has marcado unas reglas del juego y esa persona, otras.
capricornio	2012-07-01	 Te conviene dejar que entren aires nuevos a tus conceptos vitales, a la manera que tienes de abordar cualquier asunto. En cierta manera te has estancado y es hora de evolucionar, de madurar. Adquirir una nueva responsabilidad, por pequeña que sea, te vendrá de maravilla.
acuario	2012-07-01	 Ese agobio que tienes por un viaje inminente no va a ser la mejor manera de empezar las vacaciones, y más si vas con niños pequeños. No mires el reloj cada cinco minutos ni intentes que todos funcionen a tu ritmo. Es hora de tomarse las cosas con calma, cuando llegues, has llegado.
piscis	2012-07-01	 Arrancar una sonrisa a alguien que está a la vez muy cerca y muy lejos de ti, no será complicado. Sabes que siempre te recibe con los brazos abiertos, de una manera generosa, así que es importante que correspondas a eso y sabrás cómo hacerlo. Ponte a ello.
aries	2012-07-02	 No es el mejor día para tener niños o personas mayores alrededor, porque tu paciencia estará bastante limitada hoy. Invéntate una excusa cualquiera y aléjate de ellos, porque así evitas una discusión o que tus nervios exploten. No es cuestión de cariño, sino de temple.
tauro	2012-07-02	 Te sientes más libre ahora y has ganado mucho en autoestima y tranquilidad, así que no caigas en trampas profesionales que no te interesan. No bajes la guardia, aunque alguien te tiente con un proyecto que parece atractivo, pero en el que te piden demasiado a cambio de nada.
geminis	2012-07-02	 Alguien de tu pasado vuelve a ponerse en contacto contigo, quizá te encuentre en las redes sociales y eso no puedes evitarlo, pero mantenlo a distancia, ya que si se acerca demasiado y te pide que os volváis a ver, desequilibrará tu vida actual.
cancer	2012-07-02	 Hoy, alguien te traspasa la ingrata labor de poner en orden cosas que otro no ha hecho correctamente en el trabajo y eso puede llevarte a una situación muy delicada. Explica bien que no quieres molestar a nadie y que es algo que te están imponiendo desde arriba.
leo	2012-07-02	 Das por finalizados hoy todos esos trámites que tanto tiempo y quizá dinero te han costado y eso hará que consideres que has cerrado una etapa. Te sientes más ligero, aliviado y con ganas de olvidarte de todo. Las distracciones, un poco de música o un buen espectáculo, serán reconfortantes.
virgo	2012-07-02	 Si buscas trabajo, es posible que hoy recibas una llamada interesante. No se trata de algo fijo, pero te va a gustar porque está relacionado con un fin social, altruista y en ese sentido te puede dar muchas satisfacciones más personales que económicas.
libra	2012-07-02	 Andarás hoy con mejor temple, con una visión bastante más positiva de lo que hay a tu alrededor, a pesar de que un amigo se empeñe en demostrarte su pesimismo. Le rebatirás ciertos argumentos, porque tu talante es esperanzador. Has decidido que es la mejor postura.
escorpio	2012-07-02	 Vas a pedir hoy una segunda oportunidad en lo relacionado con los resultados de unos estudios que no han salido muy bien. Negocia con inteligencia, sin exaltarte, exponiendo los argumentos con la mayor amabilidad posible porque esa será tu mejor baza.
sagitario	2012-07-02	 No estará muy bien aspectado hoy todo lo que tenga que ver con documentos, papeles, permisos, etc… lo mejor es dejar alguna gestión para mañana. No te preocupes, llegarás a tiempo de sobra; lo importante es que no te agobies, aunque sufras ese pequeño retraso.
capricornio	2012-07-02	 Aprovecha ese tiempo libre del que ahora dispones para mejorar algo tu organismo. Haz más ejercicio o acude a esa cita médica que has ido posponiendo una y otra vez. No te arrepentirás, pues te vas a encontrar mucho más animado y con el control total de tu cuerpo.
acuario	2012-07-02	 Una ocupación veraniega, un trabajo temporal, va a significar para ti mucho ya que repones tu cuenta corriente e incluso devuelves cierta cantidad prestada por un amigo. Además, alguien te va a invitar hoy a cenar o a tomar unas copas. Se responsable.
piscis	2012-07-02	 Esa intuición, que es muy femenina, pero que también funciona en los hombres del signo está hoy alza. Sabrás jugar de una manera muy adecuada determinadas cartas. Lo verás claro si tienes algún tema personal entre manos. Nadar entre dos aguas se te dará bien.
aries	2012-07-03	 La mañana pasará algo despacio con alguna gestión en el que pienses que los encargados de hacerla van muy lentos, no vas a poder acelerarlo. Asúmelo y cálmate, porque siempre tienes ese problema con los ritmos. El tuyo es demasiado avanzado y quieres correr demasiado.
tauro	2012-07-03	 Tener precauciones sanitarias es importante, así como buscar toda la información, si estás preparando un viaje y más si es a países lejanos o por tu cuenta. Cuanto más sepas, mejor lo pasarás. No sueles dejar nada al azar y eres meticuloso, y en esta ocasión, más.
geminis	2012-07-03	 Esa tarea que te has impuesto dentro de un grupo o una asociación puede traerte alguna clase de decepción porque comprobarás que es difícil ponerse de acuerdo y avanzar todos juntos en la misma dirección. En este momento, los individualismos estarán muy a flor de piel.
cancer	2012-07-03	 En ocasiones, es necesario aparentar que se es más interesado de lo que en el fondo es verdad. Será una manera de protegerte frente a las críticas que hoy vas a notar, aunque sea sin palabras, simplemente por la expresión, los gestos, de una persona que crees que eres demasiado confiado.
leo	2012-07-03	 Estabas acostumbrado a que dependieran de ti varios familiares y ahora esa situación ha cambiado. Asume que es parte de la vida, en el fondo te sientes más libre y recuperas parte de tu independencia. Comienza una etapa de enriquecimiento más personal.
virgo	2012-07-03	 No te queda más remedio que atender cuestiones que, desde luego, no van a ser muy divertidas. Si puedes, escápate con la pareja o con los amigos a dar una vuelta, porque lo vas a necesitar. Pide que ellos organicen una salida o una reunión, tu no vas a tener mucho tiempo hoy.
libra	2012-07-03	 No te fíes demasiado de las buenas intenciones de los demás, que no significan mucho en realidad si se trata de dinero o trabajo. Creer en promesas falsas no te ayuda. Es preferible que te pongas tu a buscar lo que necesites por tus propios medios, aunque eso signifique un esfuerzo más.
escorpio	2012-07-03	 En un momento dado vas a tener que tomar decisiones tu solo y eso te llevará a tener que dar explicaciones a la pareja o algún socio con el que colaboras. Estarás firme y seguro en ellas, porque vas a manejar las riendas con mucha inteligencia.
sagitario	2012-07-03	 Estarás muy volcado en los asuntos laborales que incluso te pueden llevar a hacer algún viaje imprevisto, pero será una jornada bastante más animada y positiva en todos los sentidos. Consigues cerrar un trato y demostrar que eres muy hábil negociando.
capricornio	2012-07-03	 Luna llena en este signo hoy, algo que va a incidir mucho en la manera de tomarte las cosas. Lo harás viendo el vaso medio lleno, disfrutando y valorando lo que tienes y dejando de lado esas ambiciones que en este momento pasan a segundo plano.
acuario	2012-07-03	 No descartes que, aprovechando un momento de tranquilidad o de ocio veraniego, tu pareja te lance alguna indirecta de un mayor compromiso. Te dará vértigo, ya que aún no tienes nada claro que desees que la relación se convierta en algo mucho más serio.
piscis	2012-07-03	 Será un día muy intenso en lo más íntimo, con la sensualidad muy exaltada y en el que vas a disfrutar porque todo se confabula a tu favor. Hay entendimiento mutuo, y una excelente comunicación en todos los aspectos con alguien a quien estás descubriendo.
aries	2012-07-04	 Aleja cualquier temor ante los asuntos relacionados con la salud o una prueba médica. No tienes nada que temer porque todo sale como esperas, bien y sin problemas de ninguna clase. Ten en cuenta que has dado un paso importante para respirar con tranquilidad durante mucho tiempo.
tauro	2012-07-04	 Una reunión con un profesional que te aconseje en cuestiones fiscales o de dinero, será hoy clave para tomar una decisión de futuro. Lo tendrás mucho más claro y vas a darte cuenta de qué es lo que realmente te conviene. No estarás solo, tu entorno te apoya.
geminis	2012-07-04	 Te toca ceder en una negociación, está claro. Pero no tanto como para que piensen que antes habías exagerado el precio y que pretendías aprovecharte de alguien. Si lo expones con claridad, pero firmemente, te sentirás mucho más tranquilo con tu conciencia.
cancer	2012-07-04	 Sigue las pautas que te han dado en relación con alguna molestia o dolencia y no salgas de la consulta pensando que no son necesarias. Lo son, aunque sean duras y signifiquen que tienes que renunciar a comer alimentos que te encantan o a hacer algún tipo de rehabilitación.
leo	2012-07-04	 Algo que flota en el ambiente con tu pareja no te convence demasiado, aunque no sabes muy bien lo que es. Notará que le observas buscando respuestas; hoy no lo aclaras así que procura no obsesionarte porque por muy bien que conozcas a alguien, siempre hay algo que sólo pertenece a uno mismo.
virgo	2012-07-04	 No trates hoy de problemas de dinero con un familiar que está lejos y al que ya se los has contado varias veces, y lo único que conseguirás es preocuparle en exceso, Si te llama y se interesa por el asunto, intenta disimular un poco, cambia de conversación rápidamente.
libra	2012-07-04	 En principio no te apetecerá una propuesta de tu pareja, pero no debes negarte, porque se sentiría herida y fuera de tus intereses, en especial si se trata de sus amigos o contactos sociales que le interesan por trabajo. Haz ese pequeño sacrificio, te lo compensará.
escorpio	2012-07-04	 Lo sentimental te preocupa porque no sabes cómo arreglar ese asunto en el que has cometido un error con tu pareja. Busca la mediación de un amigo de confianza, alguien con el que puedas ser sincero. Por el afecto que te tiene, y a pesar de que vea que tienes la culpa, intentará solventarlo.
sagitario	2012-07-04	 Todo lo que hoy suponga reglas, normas u órdenes de cualquier tipo, te van a resultar difíciles de aceptar. Darás rodeos para poder evitarlas, pero no te servirán para nada. Al final tienes que seguir esas directrices, piensa que son las reglas del juego.
capricornio	2012-07-04	 No critiques a alguien delante de otra persona que no sabes qué relación tiene con ella. Es probable que metas la pata y vaya corriendo a contárselo. Por mucho que tengas una mala opinión, déjalo pasar, sobre todo si es muy conocido en el ámbito laboral.
acuario	2012-07-04	 Puede surgir una discusión si tratas con alguien que está poco motivado en su trabajo y lo hace con desgana. Le exigirás que solucione un asunto, pero será difícil. No quieres estrellarte con esa pared una y otra vez. Busca una solución alternativa, da un rodeo.
piscis	2012-07-04	 Hoy estarás muy interesado por los temas que tengan que ver con el arte en cualquiera de sus formas. El tiempo que les dediques te llevará a saborear la belleza, que siempre es algo que alimenta mucho el espíritu de los piscis. Los compartes con alguien a quien aprecias.
aries	2012-07-05	 Recuperas la energía gracias a que vas a poder descansar más y que te tomas un tiempo para respirar a tu aire, sin presiones y sin soportar a esa gente que no te gusta nada, pero que tienes alrededor, probablemente en el trabajo. Una e-mail o un mensaje te pone de muy buen humor.
tauro	2012-07-05	 La incertidumbre no es algo que vaya contigo y por eso vas a poner hoy las cosas en claro con una persona que en estos momentos tiene reacciones un tanto raras contigo. Te lo va a explicar y verás que son sus problemas y que no tienes nada que ver.
geminis	2012-07-05	 Ese círculo vicioso en el que te has metido mentalmente no es nada positivo. Deja de pensar en lo que no te gusta y ponte el “chip” de buscar lo que puedes mejorar de tu situación actual. Una lectura o una información te van a inspirar para ello si te lo propones en serio.
cancer	2012-07-05	 Corres el riesgo de un chantaje emocional por parte de un hermano o de algún otro familiar. Pero te darás cuenta enseguida y no caerás en esa trampa afectiva que te llevaría a asumir cierto asunto bastante trabajoso o desagradable, incluso algún gasto.
leo	2012-07-05	 Será una jornada bastante en calma, sin sobresaltos, en la que tendrás controlado todo y harás todo con el ritmo que te apetezca. Una comida o una cena será deliciosa y la vas a degustar con calma y en buena compañía. Servirá también para mejorar las relaciones sociales.
virgo	2012-07-05	 La salud va a empezar a mejorar bastante, es especial si esas molestias musculares provienen de un exceso de trabajo o de muchas horas delante del ordenador. El ejercicio suave te viene bien, pero aún mejor será que sepas desconectar mentalmente de las tensiones.
libra	2012-07-05	 No te impliques en ninguna clase de rivalidad o lucha de poder que notes cerca de ti. Querrán que te posiciones de un lado u otro, pero tu sólo debes mirar tus intereses y lo más probable es que no sean de ningún bando. Deja clara tu postura con amabilidad, sin grandes gestos.
escorpio	2012-07-05	 Un bien que tienes te va a provocar algún sobresalto económico porque necesitará una reparación y como no es sólo de tu propiedad, no podrás negarte a pagar lo que sea necesario. Es muy probable que eso te desequilibre el presupuesto, que ya andaba algo justo.
sagitario	2012-07-05	 Tu tono vital sube y te sentirás con energía de sobra para hacer todo lo que hoy tienes en la agenda. Las reuniones sociales o los encuentros con amigos, bien. Si tienes previsto un encuentro con la familia, también se convertirá en un momento de relax.
capricornio	2012-07-05	 Sin excesos, dentro de un orden, puedes realizar alguna mejora en el hogar o en tu imagen y eso te supondrá un placer y además un reforzamiento de tu ego. Te sentirás muy radiante y con ganas de lucirte por cualquier parte, e incluso de seducir a alguien.
acuario	2012-07-05	 Miras con ojos muy celosos los acercamientos de una persona a tu pareja e incluso a una amiga que ahora le dedica mucho más tiempo que a ti y eso te descontrola bastante porque no tienes razones objetivas para protestar. Observa sin montar ninguna escena.
piscis	2012-07-05	 Sin saber por qué, estarás en el sitio oportuno en el momento oportuno y eso te va a permitir actuar con mucha libertad, y con un importante vuelco para tus intereses. Aprovecha bien las conversaciones, no dejes de mostrarte seguro de lo que haces y de vender bien tus puntos fuertes.
aries	2012-07-06	 Una de las mejores partes de tu carácter es la sinceridad que exhibes sin pudor muchas veces. Hoy funcionará bien y te servirá para que tus propósitos se cumplan. Es muy posible que esa invitación que estás esperando para compartir un momento especial con alguien, llegue.
tauro	2012-07-06	 A ti no te importa sacrificarte por los demás, pero eso no te da derecho a exigir lo mismo a los de tu alrededor. Si este tema surge, puede haber discusiones con los íntimos porque les ha acostumbrado mal, y eso debes de reconocértelo a ti mismo.
geminis	2012-07-06	 Mejora bastante tu entorno, hoy será más amable y vas a recibir afecto, especialmente de las amistades que serán una auténtica piña contigo y tus problemas. Uno de ellos será quien te abra las puertas de su casa, quizá para unos días de descanso.
cancer	2012-07-06	 Cuidado con la pereza, que puede venir en un momento dado y cortar ciertos proyectos que tienes en la cabeza. No es bueno que te dejes atrapar por ella, ni un poco, a pesar de que hoy estés cansado porque los días anteriores no han sido todo lo buenos que esperabas.
