sign	date	prediction
tauro	2011-05-21	Tus relaciones íntimas tienden a sufrir debido a un mismo problema. Eres propenso a dejarte llevar por tus fantasías, lejos de la realidad, y puedes fácilmente caer víctima de ilusiones. Aprende a ser más realista para evitar el dolor de una situación indeseada.
geminis	2011-05-21	Cuando en una conversación se habla de otra persona, evitas mencionar sus cualidades negativas temiendo que tus propios defectos podrían salir a la luz. No puedes soportar que te critiquen y por eso, no te importa hacer concesiones para ganar la aprobación de tus amigos.
cancer	2011-05-21	En general, tienes estilo y gusto para vestir, ojo para la belleza, y te gusta dejarte ver en los mejores sitios. Pero estos días, tu lado artístico estará mucho más desarrollado, y por eso tendrás éxito en todo lo que esté relacionado con la creatividad artística.
leo	2011-05-21	Debes aprender a defender tus ideas, o acabarás adaptándote siempre a los demás. Aunque estés ávida de armonía en tus relaciones, es probable que quizás resultes opresivo, y si no desarrollas conciencia del efecto que tienes sobre ellos, mal podrás manejar las repercusiones.
virgo	2011-05-21	Ten cuidado con tu imaginación desbordante, pues si no le das un buen uso, te crearás falsas fantasías y deformarán tu percepción de la realidad. Si no lo remedias, afectará a tu estabilidad, al contenido de tus emociones, y a la coherencia de tus sentimientos.
libra	2011-05-21	Hay dentro de ti un fondo de desconfianza, basado en experiencias de haber sido víctima de engaños, o de haber sentido que otros te retiraban su apoyo. Y como la energía sigue al pensamiento, es probable que lo que recibas de fuera sean las consecuencias de tu propia pauta interior.
escorpio	2011-05-21	No te resulta fácil hacer valer tu don para la comunicación de forma eficaz y convincente. De hecho, en muchas ocasiones tus palabras se interpretan mal y causan reacciones negativas en tus oyentes. Lo pasarás mal porque quieres dar una buena impresión y tener la aprobación de los demás.
sagitario	2011-05-21	Tienes el don de ver la belleza allí donde los demás no la perciben, y de encontrar valor en lo que otros desdeñan por feo e insignificante. Uno de los intereses en tu vida es ir en busca de algo que de verdad merezca la pena luchar, para luego sentirte útil y feliz.
capricornio	2011-05-21	Posees una gran capacidad de discernimiento y habilidad para descubrir las motivaciones ocultas y profundas de tu prójimo. Al mismo tiempo, conoces bien tus anhelos más profundos, por lo tanto, es bastante difícil que te equivoques en tus elecciones. Hoy lo verás todo muy claro.
acuario	2011-05-21	Hoy posees el don del pensamiento claro y lógico, y podrás ser capaz de poner orden una maraña de información que te darán en el trabajo. Es posible que vuelvas a interesarte por los estudios. Además, es un buen momento para aprender cualquier tipo de lengua.
piscis	2011-05-21	Sabes bien que las crisis forman parte de una relación y que el permitirlas hace posible que ésta evolucione. En consecuencia, no pierdes la serenidad cuando se manifiestan problemas en tus relaciones. Hoy deberás de tener en cuenta esto y tener mucha más paciencia que nunca.
aries	2011-05-22	Te sientes feliz si puedes cultivar tus relaciones personales y tener la sensación de ser bienvenido y acogido. Por ello utilizas todo tu potencial para asegurarte y aumentar tu popularidad. Por consiguiente, no escatimas esfuerzos para ganar la aceptación de los demás.
tauro	2011-05-22	Te inclinarás a buscar la justicia y la verdad, y querrás acabar con las injusticias. Por esa razón, te iría bien una profesión o tarea de asistente social, y esas mismas cualidades hacen posible que seas capaz de trabajar con el público o incluso en la política.
geminis	2011-05-22	Tus sentimientos son profundos e intensos, pero bien equilibrados. No pierdes la cabeza cuando te comprometes con toda tu alma con las personas importantes para ti, y esto se puede aplicar tanto a tus amistades como a tus relaciones más íntimas. Por eso eres tan querido.
cancer	2011-05-22	Tienes que aguantarte y controlar tus observaciones crueles e hirientes. Tu actitud de hoy es como la de una cronista de sociedad refinadamente maligna, que anda siempre en busca de esa historia capaz de empañar el brillante cuadro creado por los demás.
leo	2011-05-22	Tus relaciones personales no perduran, porque eres incapaz de llegar a un compromiso. A menudo, lo que dices no es lo que realmente sientes, y eso causa inseguridad en la otra persona. Te cuesta resolver problemas con otras personas, ya que no estás dispuesto a cambiar de opinión.
virgo	2011-05-22	Tienes que comprender que una opinión diferente a la tuya no es necesariamente un desafío a tu inteligencia ni un ataque personal. Por lo tanto, tu manera habitual de reaccionar, con un aire arrogante y palabras abusivas, no es la más justa o adecuada. ¡Controla tu carácter!
libra	2011-05-22	Para ti no es fácil mantener una relación normal que respete los sentimientos de la otra persona. Si anhelas de verdad una relación duradera, tienes que ir más allá de tu ego y aprender a ponerte en el lugar de tu pareja para poder llevar una relación equilibrada.
escorpio	2011-05-22	Si quieres que maduren tus relaciones personales, tienes que aprender a ser más conciliador, más moderado en tu trato y dispuesto a hacer el esfuerzo de estrechar una mano y encontrarte con la otra persona a medio camino. Tienes que controlar tu forma de pensar y actuar.
sagitario	2011-05-22	Hoy todo lo ves negativamente y te inclinas a ver tus experiencias, especialmente las sentimentales, con pesimismo. Sientes inseguridad y temor al respecto, y puede que te cueste demostrar tus sentimientos. El consejo de una persona con experiencia podría ser de ayuda.
capricornio	2011-05-22	Durante estos días, te dedicarás completamente a tu vida profesional y tu posición en la sociedad. Es un buen momento para presentarte en público y ganar el apoyo de los demás, porque posees un sexto sentido para percibir y comprender lo que necesita la gente.
acuario	2011-05-22	Te encuentras con obstáculos en tu camino para establecer relaciones humanas satisfactorias. Debido a tu sensibilidad extrema, estás constantemente luchando contra amenazas imaginarias. Tu falta de confianza crea problemas donde no los hay y agrava los que existen.
piscis	2011-05-22	Es probable que seas bastante más emprendedor en tus negocios y asuntos profesionales de lo que sueles ser, ya que éste es el medio para adquirir las cosas materiales que te son tan necesarias en este momento. Debes controlar los excesos para que luego no te den un disgusto.
aries	2011-05-23	Sientes respeto por todas las criaturas vivas, incluyendo los animales y las plantas, y te interesa la conservación de la naturaleza. Por consiguiente, es posible que participes activamente en los esfuerzos por restaurar el equilibrio natural en la tierra, comenzando por el reciclaje.
tauro	2011-05-23	Estos días te resulta fácil tener éxito profesionalmente, porque enfocas tus esfuerzos en esta área, donde los sentimientos no tienen intervienen. Una relación permanente es solamente posible si tu pareja te acepta en todos los aspectos: social, espiritual y profesional.
geminis	2011-05-23	Te llevas bien con los demás, y sueles tener una buena relación con tus semejantes. Pero de todas maneras, no está de más que pienses un poco más en tu prójimo, quien no siempre puede seguir tus repentinos pensamientos y los consiguientes cambios de humor.
cancer	2011-05-23	No temas expresar tu opinión, porque sabes que estás bien informado y que puedes documentar tu punto de vista mediante datos concretos, estadísticas u otras evidencias. Posees el talento de aprender prácticamente todo lo que quieras, y ese don te puede dar acceso a numerosas profesiones.
leo	2011-05-23	Tu manera de pensar es original y tu mente rápida y mordaz. Hoy tu intelecto es capaz de tener una intuitiva comprensión de la realidad. Eres resolutivo en tu trabajo, aunque tiendes a sentirte indiferente ante asuntos que están fuera del ámbito de tus intereses.
virgo	2011-05-23	No te será difícil manejar de forma positiva el día de hoy. Si logras afrontar y resolver con éxito todos los asuntos, tendrás una gran oportunidad de crecer psicológicamente y desarrollar tu personalidad de tal forma que te permitirá usar tus energías con más juicio.
libra	2011-05-23	Serás el eterno estudiante, continuarás acumulando conocimiento durante toda la vida, porque tu deseo es saber todo lo que puedas. Te atraen personas maduras, honestas y sinceras que te puedan aportar algo y te puedan ofrecer la oportunidad de crecer intelectualmente.
escorpio	2011-05-23	Quizá no sea éste el momento idóneo para tomar decisiones importantes que afecten a tu situación actual, especialmente referente a tu carrera. Las personas de tu entorno tienden a cuestionar tu autoridad o la dirección que estás tomando. No te dejes influenciar y decide por ti mismo.
sagitario	2011-05-23	Comienzas una época en la que aparece un sentimiento de desconfianza, y cierta sensación de inquietud y tensión interior, sobre todo con tu pareja. En general también indica un periodo de aumento de tus relaciones con la gente, pero demasiado tensas y difíciles.
capricornio	2011-05-23	Debes echar las bases de todas las ambiciones de largo plazo que tengas para determinar que es lo que necesitas realmente en tu carrera. Esto te puede conducir a que sitúes tu negocio o profesión, o, por lo menos, que reestructures el ambiente en el que trabajas.
acuario	2011-05-23	Te espera un día agradable, lleno de oportunidades y posiblemente provechoso en asuntos profesionales. La alegría que se respira en tu presencia es contagiosa, y tu optimismo y generosidad se ganan el apoyo y la admiración de tu entorno. Disfrútalo y olvídate de los problemas.
piscis	2011-05-23	Debes aprender a dominar tus impulsos comprendiendo que la satisfacción momentánea no merece la pena del disgusto posterior. Entonces, verás que podrás conseguir lo que te has propuesto gracias a tu valentía y persistencia, sin recurrir a medios extremos.
aries	2011-05-24	Moderación y reflexión son las palabras claves para contrarrestar tu carácter que pueden minar seriamente tus relaciones personales. Eso no quiere decir que debas cerrar los ojos ante lo que esté mal o permanecer callada, pero hay muchas maneras de decir las cosas...
tauro	2011-05-24	Tu trato personal se destaca por encima de los demás, lo cual puede ser de gran ayuda para progresar en el ámbito profesional. La diplomacia es tu fuerza. Sin embargo, debes tener cuidado en no utilizar tu atractivo físico para seducir a un superior y así ganar su apoyo.
geminis	2011-05-24	Cuando crees que hay que actuar porque se trata de algo importante, lo haces sin pensar dos veces. Sin mucho rodeo, vas directamente al grano, y no te importa si pisotear a los demás. De hecho, disfrutas observando cómo la gente pierde los estribos debido a tu comportamiento.
cancer	2011-05-24	Tu lema es progreso. Te gusta todo lo nuevo o diferente, y es muy propio de ti tener percepciones de la realidad muy originales. Te gusta ser libre, y prefieres trabajar a tu manera y a tu propio ritmo. Aun así, tus posibilidades profesionales son prácticamente ilimitadas.
leo	2011-05-24	Estos días son ideales para expresar tus sentimientos más profundos y mostrar tu aprecio a la persona que quieres. Sabes intuitivamente qué decir y hacer para complacer al otro, y posiblemente podrías aprovechar este tránsito para arreglar antiguos malentendidos.
virgo	2011-05-24	Eres algo perezoso en cuanto a los retos de la vida se refiere. Te contentas con vivir cómodamente, sin grandes complicaciones, en vez de buscar desafíos o responsabilidades, aunque no te falta ni el potencial ni el talento para afrontar responsabilidades o enfrentarte a problemas.
libra	2011-05-24	Te resulta fácil relacionarte con otras personas, especialmente con niños, en parte porque eres como ellos. Por otro lado, eres vulnerable a que otros se aprovechen de tu buena voluntad. En tu pareja y tus amigos apreciarás sobre todo sinceridad y lealtad.
escorpio	2011-05-24	Tienes que definir tus motivaciones internas y definir lo que quieres a partir de ahora. Además, tienes que auto cuestionarte y no dudar en reconstruir tus emociones internas. Suele ser una época de sufrimiento, pero a la vez de gran crecimiento psicológico.
sagitario	2011-05-24	Hoy podrías sufrir de una indebida tensión emocional que puede dar lugar a una conducta agresiva e imprudente. En estos momentos críticos, tu razón es relegada al fondo de tu mente, y lo único que te importa es la satisfacción irrefrenable de tus deseos. ¡Contrólate!
capricornio	2011-05-24	Te interesa cualquier ocupación que te permita aplicar tu enorme potencial creativo. Puede que incluso desarrolles nuevos métodos o inventes algo relacionado con la tecnología. Aprecias en los demás la sinceridad, especialmente en la persona que comparta tu vida.
acuario	2011-05-24	Vas a crear una distancia entre tú y los demás, por eso, si acabas de tener una ruptura sentimental, no comiences otra hasta que este tránsito haya pasado. Tu perspectiva ahora es excesivamente negativa y realista para dejarte llevar por fantasías románticas.
piscis	2011-05-24	Te sientes confiado, y tienes una actitud firme, expresándote con insistencia y determinación. Aunque aspiras a la armonía en tu trato con otros, tus acciones hablan otro idioma. Si piensas antes de hablar, evitarás decir lo erróneo en un mal momento.
aries	2011-05-25	Necesitas más autodisciplina para beneficiarte de tu potencial creativo. Si aprendes a consolidar tus esfuerzos hacia un sólo objetivo, te será más fácil tener éxito. Posees mucho entusiasmo, no lo desperdicies en asuntos poco productivos o nada rentables.
tauro	2011-05-25	Hoy brillarás por tu organización, disciplina y prudencia, pero quizás te hace estar demasiado serio. No tienes muchos amigos, pero los que tienes son fieles, porque saben que eres leal y que pueden contar conmigo tanto en los buenos como en los malos momentos.
geminis	2011-05-25	Tiendes a ser extremamente inmoderado en lo que se refiere a tus acciones y actitudes. Lo sabes, y te molesta. También debes aprender a examinar bien tus prioridades antes de actuar, para no malgastar tu valioso tiempo y energía. Tiendes a abarcar demasiado.
cancer	2011-05-25	Eres formidable para encontrar soluciones a un problema, cuando otros ya han tirado la toalla. Tienes la habilidad de poder convertir casi todo en una ventaja, una vez que has puesto tu mente en ello. Te resulta fácil hacer valer tu don para una comunicación de forma eficaz.
leo	2011-05-25	Una vez que dispongas de cierto grado de autocontrol, la puerta que conduce al éxito se abrirá en un abanico de posibilidades. Los problemas que encuentras en tu camino pueden convertirse en la mayor fuente de tu crecimiento, si estás dispuesto a aprender de tus errores.
virgo	2011-05-25	Te encuentras con que la situación se te ha ido de las manos. Te sientes convencido de que puedes lograr todo lo que te propones. Sólo la experiencia podrá subyugar esa arrogancia y hacerte comprender que todo el mundo depende en alguna medida de otros.
libra	2011-05-25	Eres hábil en manipular a la gente, y no dudas en aprovecharte de sus debilidades. Incluso, a veces tuerces un poco la verdad para lograr tus objetivos, lo cual te puede traer complicaciones más tarde. Tiendes a tentar a la suerte, pero con la experiencia aprenderás a ser más prudente.
escorpio	2011-05-25	Tiendes a estados de frustración y melancolía, posiblemente debido a problemas financieros o familiares. No es un buen momento para iniciar nuevos proyectos o firmar contratos. Pero no te preocupes, sólo te sentirás así hoy y no tendrá más consecuencias.
sagitario	2011-05-25	La pereza es básicamente la causa de tus problemas físicos. El exceso de comida y bebida, y otros placeres, es un peligro, y debes intentar ser más equilibrado y moderado. Evita actuar por impulso y evitar tener los accidentes mientras practicas deporte.
capricornio	2011-05-25	Eres una persona romántica e idealista que anhela una relación personal refinada y honesta. Estás dispuesto a tolerar las deficiencias en el otro, porque aceptas que nadie es perfecto, y esperas que te dejen también suficiente espacio para vivir tranquilamente.
acuario	2011-05-25	Comienzas un período de auto examen, para reconocer y superar conflictos psicológicos. Quizá sientas depresión y soledad, mientras al mismo tiempo te sientas exigente y crítico contigo mismo. Incluso tu seguridad interior tiende a verse resentida, dándote cuenta de tus debilidades.
piscis	2011-05-25	Debes tener cuidado de no volverte demasiado arrogante o dominante. No abuses del poder y del prestigio por razones egoístas. El poderío implica responsabilidad. Recuerda que la habilidad del hombre es un don y que nadie debe pensar que está por encima de los demás.
aries	2011-05-26	Exiges la subordinación, pero pierdes el respeto por la persona que te obedece. En realidad, tienes necesidad de buena compañía, de tener a tu lado una persona cálida y comprensiva que comparta tu vida y lime con afecto tus asperezas con lo socialmente establecido.
tauro	2011-05-26	Hay una faceta de tu personalidad que tiende a la rebeldía y al enfrentamiento con el poder. Insistes en que te dejen hacer lo que tú quieras, incluso cuando sabes muy bien que estás equivocado. No sería de extrañar que tuvieras en tu historial alguna que otra escaramuza con la autoridad.
geminis	2011-05-26	Te encuentras constante estado de alerta. Te resulta extremamente difícil actuar con moderación, ya que para ti siempre es una cuestión de todo o nada. Tus reacciones son intensas, y, en muchas ocasiones, carecen de buen juicio y pueden ponerte en peligro a las personas que te rodean.
cancer	2011-05-26	Eres un alma sensible y bondadoso, desbordante de compasión hacia los seres que sufren, y sueñas con un mundo donde no existan las guerras y donde todos, incluso los animales, vivan en armonía gozando de un ambiente idílico. Te sientes como pez en el agua en el mundo del arte.
leo	2011-05-26	Hay un latente conflicto entre tu deseo de dedicarte a tu familia y tus responsabilidades profesionales. La consecuencia es una tensión emocional. No sabes si dedicar todo el tiempo al trabajo o estar con la familia. Debes aprender a equilibrar estos dos mundos.
virgo	2011-05-26	Intenta superar la idea de que los demás quieren obstaculizar tus esfuerzos o que otros reciben un mejor trato que tú. Sentirás el impulso y la necesidad de separarte de la masa, lo que puede conducirte a terminar completamente aislado, una situación que ya no te va a gustar tanto.
libra	2011-05-26	Eres capaz de percibir el peligro y por tanto tienes el don de evitar desastres, gracias a tu capacidad de reaccionar instintiva y creativamente ante él. Sueles sentirte muy atraído por situaciones que prometan peligro, emoción, poder e intrigas financieras.
escorpio	2011-05-26	Te falta moderación. Tiendes a hacer todo en exceso, y sólo más tarde te das cuenta de la gran cantidad de tiempo y energía que has malgastado. Si eres más disciplinado, serías capaz de grandes logros, ya que no te faltan ni las fuerzas ni el entusiasmo necesario.
sagitario	2011-05-26	Tienes un gran corazón, pero corres el peligro de que la gente se aproveche de tu buena voluntad. Cultiva la moderación y evita aceptar más obligaciones de las que puedes manejar. Es importante que trabajes en compañía de otros para consolidar todos tus talentos y recursos.
capricornio	2011-05-26	Es probable que ahora mires y valores con más seriedad tu posición en la comunidad, y que trates de establecer un sentido de solidez y orden en tu ambiente hogareño. Necesitas definir más las fronteras no sólo de tu casa sino también de tus ambiciones vitales.
acuario	2011-05-26	Te resulta difícil encontrar el equilibrio entre tus emociones y tu razonamiento, lo que puede causar problemas en tus relaciones personales. Tu manera de responder ante ciertas situaciones es, a veces, demasiado emocional y puede molestar a las personas con las que tratas.
piscis	2011-05-26	Éste promete ser un día excelente para cultivar la comunicación con hermanos, familiares y vecinos, y renovar viejas amistades. Tienes la capacidad de sentir lo que otros están pensando, lo cual te permite relacionarte con más sensibilidad y fluidez de lo habitual.
aries	2011-05-27	Buen momento para que aprendas más sobre ti. Si eres muy pasivo y temeroso, tomarás más conciencia de la necesidad de hacerte valer por ti mismo. Y si eres excesivamente dominante, descubrirás otras maneras de relacionarte con tu entorno de una forma más refinada.
tauro	2011-05-27	La experiencia te ha demostrado que no tienes que preocuparte para que algo te salga bien, y a veces te esfuerzas justo lo necesario para conseguir lo que te habías propuesto, pero podrías llegar mucho más lejos, ya que tu creatividad e inspiración son ingredientes para conseguir el éxito
geminis	2011-05-27	Trata de evitar discutir tanto con tu pareja. Estos días, la más mínima diferencia de opinión te agita y te molesta. No te preocupes demasiado por los asuntos familiares que no merecen tanta atención. Tómate las cosas con más calma y verás las cosas de mejor manera.
cancer	2011-05-27	Tu falta de integración entre sentir y pensar puedes corregirla si intentas no tomar ninguna decisión hasta que hayas escuchado el punto de vista de los demás. Si llegas a dominar el impulso de saltar a conclusiones prematuras, te vas a gustar más a ti mismo y a tus amigos.
leo	2011-05-27	Tus relaciones personales sufren debido a tus intentos por dominarlas y exigir a la otra persona la sumisión incondicional a tus deseos. Parece que solamente las crisis pueden ayudarte a reconocer tus límites. Debes aprender a controlar tu poderoso ego.
virgo	2011-05-27	Tu buen sentido del humor y tu habilidad para conversar sobre un amplio espectro de temas son cualidades muy atractivas. Por lo tanto, los demás no solamente suelen sentirse a gusto en tu compañía, sino también prestarte atención cuando hablas. Serás muy respetado en tu empresa.
libra	2011-05-27	Detestas la ardua competición en el trabajo, ya que eres sensible y prefieres trabajar en una atmósfera amigable y agradable. Puesto que eres más bien pasivo y esperas hasta que vengan los acontecimientos hacia ti, no tendrás muchos enemigos, pero tampoco dejarás huella.
escorpio	2011-05-27	Sabes relacionarte con todo tipo de gente, y no te importa su posición social. No juzgas a los demás por su apariencia externa, es decir su ropa, educación o cuenta bancaria. Para ti cada uno es una persona individual y única, y defiendes el derecho de cada individuo a ser él mismo.
sagitario	2011-05-27	Necesitas una actividad que te proporcione el contacto con otras personas y que te permita desarrollar tu fantasía y tu potencial creativo. Lo ideal sería cualquier trabajo social o sanitario, porque te sientes bien y útil cuando puedes ayudar a otras personas.
capricornio	2011-05-27	Para ti una posición social alta o un ascenso profesional no tienen importancia para tu vida. Al contrario, si llegas a recibir el reconocimiento por tu trabajo, es probable que una de las personas más sorprendidas seas tú misma. Algunos no lo entenderán y te criticarán.
acuario	2011-05-27	Eres algo inseguro a la hora de afirmar tu presencia, ya que temes encontrar mucha oposición. Subestimas tus capacidades y prefieres moverte lentamente, para ir ganando autoconfianza. A medida que consigas éxito y reconocimiento, sabrás valorarte mucho más.
piscis	2011-05-27	En ocasiones puedes ser intolerante con las ideas ajenas, y aunque crees en la libertad de palabra y de pensamiento, también eres capaz de desentenderte de las contradicciones que hay en tu propio comportamiento. Necesitas que tu vida signifique algo más.
aries	2011-05-28	El éxito profesional no tiene prioridad para ti, y es cuestionable que tengas la suficiente voluntad para empujarte a ti mismo con el fin de conseguirlos. Sino que más bien confías en tu intuición para tomar las decisiones necesarias en el momento adecuado. No lo dejes todo al azar.
tauro	2011-05-28	Hoy puedes ser capaz de hacer cambios súbitos y de cortar inesperada y bruscamente algunas relaciones. También puedes ser propenso a que te sucedan cosas inesperadas, y con frecuencia indeseables. Te encantan las ideas nuevas y siempre querrás probar nuevas maneras de vivir.
geminis	2011-05-28	Tienes demasiada imaginación y si no la reconoces o no le das un buen uso, te crearas muchas fantasías y deformarán tu percepción de la realidad. Estas presiones internas afectarán a la estabilidad de tus emociones y a la coherencia de tus sentimientos. Pon los pies en la tierra.
cancer	2011-05-28	Buscas una persona para compartir tu vida que sea alegre y despreocupada como tú. Aunque tus deseos físicos son fuertes, no te contentas con una relación meramente física. Eres una persona idealista y quieres a tu lado alguien que comprenda y comparta tus inquietudes.
leo	2011-05-28	Te sientes atraído por personas refinadas, de talante artístico y espiritual. Gracias a tu carácter bondadoso, te resulta fácil aceptarlas en tu vida, incluso aunque tengan defectos, mientras muestren que están sinceramente tratando de mejorar. Recuerda: No es oro todo lo que reluce.
virgo	2011-05-28	Tu tendencia a ver siempre lo bueno de la vida, puede llevarte a ignorar los elementos negativos de tu entorno, ya que eres demasiado complaciente y prefieres no involucrarte en algo desagradable. No puedes siempre rechazar lo negativo, así no podrás crecer y aprender.
libra	2011-05-28	Tus sentimientos son profundos, aunque bien controlados, ya que los reservas para las personas que merecen tu confianza y tú afecto. De hecho, tienes la esperanza de encontrar a la pareja perfecta, esa personificación de todas las virtudes que esperas de una relación verdadera.
escorpio	2011-05-28	Dispones de una considerable habilidad intelectual que, modificada mediante una buena dosis de sensibilidad, hace tu personalidad variada y excitante. Sabes manejar a la gente, y tus amigos y compañeros te aprecian porque nunca olvidas a los que te han prestado alguna vez su ayuda.
sagitario	2011-05-28	La gente que trabaja contigo apoyará tus ideas, porque tu juicio equilibrado les asegura que no puedes equivocarte mucho. Eres cauteloso a la hora de tomar decisiones, y evitas proyectos complejos que requieran de un esfuerzo desmesurado antes de producir beneficios tangibles.
capricornio	2011-05-28	Resultas tan convincente que los demás se dejan llevar por tu entusiasmo, ya que tu temperamento dinámico y vital resulta contagioso. Dispones de una certera intuición para saber cuál es el momento oportuno para llevar a cabo o exigir algo. Hoy darás en el clavo.
acuario	2011-05-28	Es probable que la gente piense que tienes más edad de la que realmente tienes, ya que tiendes a tomar una postura de autoridad. Quizá incluso disfrutes pensando que eres mayor. La disciplina no es un problema para ti, pero tal vez eres demasiado autoritario.
piscis	2011-05-28	Tu mundo emocional es turbulento, y no es una exageración decir que eres extremadamente inestable en lo que se refiere a tu vida sentimental. El constante cambio en tus relaciones personales puede traer como consecuencia una creciente frustración a tu vida.
aries	2011-05-29	Cuando se trata de lograr lo que te has propuesto, muestras una gran determinación y no retrocedes ante ningún obstáculo. Estás tan convencido que ni siquiera consideras la posibilidad del fracaso. Esta confianza en ti mismo te permitirá hacer valer tus planes de hoy.
tauro	2011-05-29	Tienes que superar tu tendencia a buscar la satisfacción de tus propios deseos sin querer hacer la contribución necesaria para sostener una relación duradera. Si no cambias esa actitud, disfrutarás de una serie de encuentros fascinantes, pero nunca podrás comprometerte con alguien.
geminis	2011-05-29	Tu intensidad en la expresión de tus deseos suele llevarte a relaciones incómodas, incluso peligrosas. Pareces querer explorar cualquier tipo de contacto humano, sin tomar en cuenta los posibles riesgos. Es conveniente que reflexiones sobre tu conducta.
cancer	2011-05-29	Hoy tu carácter está marcado por un espíritu rebelde y libertino. Las posibles consecuencias son cualidades tan indeseables como la vanidad. Debes cuidar esa faceta de tu carácter e intentar cultivar la modestia, una virtud que te ayudará mejorar tu relación con los demás.
leo	2011-05-29	No muestras tu atracción por otra persona hasta que no estás seguro de que el sentimiento es mutuo. Tal vez des cierta apariencia de timidez y recluimiento, y puede ser cierta, ya que solamente te abres a quienes significan algo para ti. No te cierres en tu caparazón.
virgo	2011-05-29	Cuando empieces a superar esas dificultades, verás que tienes tantas oportunidades como los demás. Tampoco eres torpe, al contrario, tu compañía puede ser excitante. Solamente, ten cuidado de no pasarte de la raya y armar un jaleo. No te quejes de las cualidades negativas de los demás.
libra	2011-05-29	Se observa en ti una tendencia a manipular cuando se te brinda la oportunidad. Debes tener cuidado de no abusar de tu habilidad del habla para convencer a otros contra su voluntad, ya que este tipo de maniobra suele traer consecuencias adversas a largo plazo.
escorpio	2011-05-29	Después de que hayas adquirido la experiencia necesaria, podrás tener bastante éxito. Sin embargo, tiendes a manifestar dos reacciones distintas a lo que la vida te ofrece y confundes a la gente: por una parte pareces ser muy ambicioso y por otra parte que no tienes ninguna ambición.
sagitario	2011-05-29	Tu manera de tratar con la gente es encantadora, y por eso tienes muchos amigos. No buscas la amistad de los demás para aprovecharte, sino lo que te importa es simplemente una relación amistosa sincera. Siempre eres honesto en tus tratos, por eso eres muy querido.
capricornio	2011-05-29	Tu relación estará menos cargada de tensiones y cambios de humor. Si eliges comprometerte emocionalmente con alguien te resultará más fácil mantener este compromiso. Sin embargo, seguirás atraído por ciertos impulsos de cambio, variedad y novedad, aunque podrás controlarlos.
acuario	2011-05-29	Es muy probable que haya cierta frialdad en tu hogar y familia. Incluso, te puede acarrear algunas responsabilidades por problemas que surgen de tu ambiente familiar, o conflictos entre tus obligaciones profesionales y familiares. Ten paciencia que mañana será otro día.
piscis	2011-05-29	Tienes un sentido natural de la organización, lo que te proporciona mucha disciplina y prudencia, pero lo que te hace quizá ser demasiado serio. No tienes muchas amigos, pero los que tienes son fieles, porque saben que eres leal y te preocupas por ellos.
aries	2011-05-30	Arriésgate y podrás obtener ganancias, no temas los riesgos que puedas tener, pero siempre toma precauciones. En el Amor, no te ates a historias del pasado ni tampoco te escapes al compromiso, encuentra el equilibrio ideal. Propón ideas a tu pareja para divertiros juntos.
tauro	2011-05-30	Evita que la ansiedad haga peligrar un nuevo comienzo sentimental, la conquista lleva tiempo y la confianza no se construye de un día para el otro. El entorno laboral dejará la puerta abierta a nuevas ideas e iniciativas: la propuesta será muy interesante.
geminis	2011-05-30	Habrá grandes posibilidades de reconciliación para las parejas distanciadas. Horizontes de prosperidad se vislumbran en el ámbito laboral, mejoran tus ganancias gracias a una promoción largamente esperada. Tu salud y bienestar, estarán en perfecta armonía.
cancer	2011-05-30	Mira con optimismo hacia adelante, vienen buenos tiempos en el amor. Las relaciones sentimentales serán una fuente de estabilidad y gratificaciones. Tienes muy buenas cualidades para liderar, si sabes aprovechar esta oportunidad que te permitirá desarrollarte sin dependencias.
leo	2011-05-30	Tendrás muchos momentos de diversión. Los que se encuentren sin pareja, pueden verse involucrados en una relación inconveniente. También será una jornada ideal para reformular tus estrategias: es necesario ponerse al frente de lo que está por venir y no dilatar decisiones.
virgo	2011-05-30	Hoy están favorecidas las relaciones y la jornada se presenta con acontecimientos felices en noviazgos y en la vida conyugal. Tus asuntos económicos prosperarán a increíble velocidad, nuevas posibilidades de negocios surgen de reuniones informales pero muy productivas.
libra	2011-05-30	Cultiva más recato y disciplina en tu trato con la gente. De lo contrario, corres el riesgo de perder a buenos amigos y a personas que te hubieran podido ayudar, incluso con su crítica constructiva. La templanza y el compromiso son virtudes deseables, especialmente para ti.
escorpio	2011-05-30	Tienes el don de compaginar bien tus obligaciones profesionales y hogareñas. Gracias a tu talento para la comunicación te resulta fácil establecer contactos con otras personas y expresar tu potencial de ideas de forma creativa. Al mismo tiempo, saber mediar en las discusiones familiares.
sagitario	2011-05-30	Hay un aspecto de tu personalidad que tiende a la irritabilidad y al nerviosismo. Temes la competitividad, y sin embargo buscas personas que te desafíen. Debido a tu inseguridad interior sientes la necesidad de confirmar tu posición constantemente. Intenta relajarte más a menudo.
capricornio	2011-05-30	Sabes que tienes talento en muchos campos, y de hecho es posible que seas capaz de igualar la capacidad de la gente que está situada en altas posiciones de autoridad. Sin embargo, hasta que no aprendas a establecer compromisos, te resultará difícil lograr tus metas.
acuario	2011-05-30	Tu rasgo competitivo se hace notar en tus relaciones, y tu comportamiento puede distanciarte de tus compañeros y amigos. Los altibajos de tu temperamento y tu impaciencia con cualquier persona que parezca ser aburrido te hace poco apreciado en muchos círculos.
